"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"KRT15",0.892824347222223,6.09662352083333,2.88099284654541,0.0127324268115404,0.243795273830312,-2.78640329447676,"Stable"
"AC005523.3",0.937659222222222,4.87043043055556,2.8790055293547,0.012781306023114,0.243857511747085,-2.7898005468277,"Stable"
"LCE1B",0.857118618055556,5.60011139930556,2.86876512532933,0.0130361219427229,0.246254604097216,-2.80730057862482,"Stable"
"TMEM8B",-0.949618229166666,5.51752561458333,-2.86714803719943,0.0130768156980342,0.24658378638534,-2.81006318469805,"Stable"
"CD27",-0.93885764583333,9.62407462152778,-2.85862432380658,0.0132933907107012,0.246633905837794,-2.82462096408882,"Stable"
"DNMBP",0.928083215277779,3.35760397569444,2.84791846770256,0.0135704209248643,0.247405199982355,-2.84289597517808,"Stable"
"STH",0.74595745138889,5.61841797569444,2.84684552590193,0.0135984962786351,0.247405199982355,-2.84472689293464,"Stable"
"6-Sep",-0.971349499999999,9.65655009722222,-2.83925844942464,0.013798662889224,0.24851539572013,-2.85767063077545,"Stable"
"CHIT1",0.858641555555557,5.99791925,2.83684924741154,0.0138628281826276,0.24851539572013,-2.86177960309167,"Stable"
"FZD4",-0.845735458333334,5.64941149305556,-2.83357367611539,0.0139505388821877,0.248739304340551,-2.86736526931521,"Stable"
"PRF1",-0.849268250000001,7.47697740277778,-2.82953287410873,0.0140594925745448,0.249206698477699,-2.87425436047285,"Stable"
"RP11-714L20.1",0.949454999999999,4.83742356944444,2.82824303643278,0.0140944468186349,0.249206698477699,-2.87645303390745,"Stable"
"DENND1C",-0.760386361111114,7.77160431944444,-2.8264998875603,0.0141418214705779,0.249206698477699,-2.87942415823155,"Stable"
"IGBP1",-0.953790388888891,9.87251390277778,-2.82638566443162,0.014144931244018,0.249206698477699,-2.87961883595022,"Stable"
"HAAO",0.924511812500001,6.24151479513889,2.82496274594233,0.0141837272059823,0.249206698477699,-2.88204389421111,"Stable"
"TIMM23B",0.954132840277779,7.01476235069444,2.82203004199768,0.0142640178278343,0.249658509433465,-2.88704140067128,"Stable"
"BC062753",0.897972,4.92724990277778,2.82081261819359,0.0142974791336831,0.249830858044806,-2.8891157043723,"Stable"
"CD47",-0.769404486111108,10.4436182847222,-2.81778144056688,0.014381127609434,0.250576359771188,-2.89427969814121,"Stable"
"DBNL",-0.738034895833334,4.50276948958333,-2.81739920388388,0.0143917099136623,0.250576359771188,-2.89493081858025,"Stable"
"EXOC3L2",0.952136680555558,6.16309724305556,2.81576826451898,0.0144369488624946,0.250576359771188,-2.89770886765004,"Stable"
"RP11-673E11.2",0.757942263888888,5.06289884027778,2.81415436066572,0.0144818528178214,0.250679545969889,-2.90045762444657,"Stable"
"LOC100505498",-0.794808736111112,8.09752820138889,-2.80642475304666,0.0146988244983458,0.250679545969889,-2.91361865350005,"Stable"
"AP1G2",-0.740649722222221,9.73552890277778,-2.79715369478274,0.0149632787363315,0.252061829434698,-2.92939579523131,"Stable"
"FHIT",-0.970138409722223,6.97312179513889,-2.78719016413146,0.015252692544324,0.252563023106381,-2.94634082012122,"Stable"
"PROCA1",-0.891511486111113,4.80312267361111,-2.78273407224228,0.0153839007766828,0.252700869297463,-2.95391571537784,"Stable"
"CA9",0.728315048611112,5.87023313541667,2.78120348610337,0.0154292233386172,0.252700869297463,-2.95651703331397,"Stable"
"ATP6V1F",-0.948738465277778,8.62059740625,-2.77801603339321,0.0155240284757074,0.252700869297463,-2.9619334300543,"Stable"
"TTLL2",0.764147812499999,5.59753015625,2.77777672504552,0.0155311692871678,0.252700869297463,-2.96234003653026,"Stable"
"SYNGR4",0.748987458333334,6.0707684375,2.77576373330243,0.0155913633231761,0.252700869297463,-2.96576002977913,"Stable"
"GANC",0.686577944444443,6.51990758333333,2.774373956747,0.0156330549026383,0.252700869297463,-2.96812093171851,"Stable"
"PRR20A",0.867251562499999,3.51658268402778,2.77108931342433,0.0157320250009088,0.252842032747382,-2.97369987228166,"Stable"
"POLR2A",-0.731208,8.03105676388889,-2.76953826205238,0.0157789731906455,0.252842032747382,-2.9763338827411,"Stable"
"EFTUD1",-0.732744805555556,7.01993484722222,-2.76737318807595,0.0158447366762684,0.252842032747382,-2.98001015998918,"Stable"
"PKN1",-0.942010569444443,7.79607060416667,-2.76304075719168,0.015977140440732,0.253347015335203,-2.98736492801271,"Stable"
"APEH",-0.805436055555555,7.66642247222222,-2.76237902675439,0.0159974588360828,0.253347015335203,-2.98848809040611,"Stable"
"SLCO4C1",-0.745527041666667,3.64718822916667,-2.75781105929094,0.0161384101011492,0.254432990678077,-2.99623992284388,"Stable"
"SAMD12",-0.900982152777778,3.52027784027778,-2.75495732345719,0.0162270828075723,0.254907691087482,-3.00108143238138,"Stable"
"FBXL7",0.783384250000001,5.15184575,2.7533401220418,0.0162775449118966,0.254907691087482,-3.00382465948637,"Stable"
"PTRH2",0.680438027777778,6.06945741666667,2.74956879914327,0.016395820509539,0.255671976807235,-3.01022064136645,"Stable"
"CA7",0.839332833333332,6.09468101388889,2.74621949686469,0.016501565839792,0.256130001872561,-3.01589943264808,"Stable"
"KDM5C",-0.746757430555555,7.86931357638889,-2.74458232338512,0.0165534978559789,0.256130001872561,-3.01867477996646,"Stable"
"SEC24C",-0.958387597222218,8.75751864583333,-2.74444576758246,0.0165578366988484,0.256130001872561,-3.01890625524482,"Stable"
"FAM71B",0.933167583333335,5.37946523611111,2.7431870354213,0.0165978833523787,0.256132872445407,-3.02103981869575,"Stable"
"RHOA",0.924709180555555,9.87442040972222,2.74212976911863,0.0166315935824461,0.256228052183992,-3.02283174304484,"Stable"
"F13B",0.83831113888889,3.888489375,2.74173196311383,0.0166442946994847,0.256228052183992,-3.02350593466392,"Stable"
"TYSND1",-0.989666180555556,6.33572686805556,-2.73875439585059,0.0167396640568436,0.256486568346835,-3.028551611668,"Stable"
"RP11-225H22.4",-0.777257402777778,4.3764653125,-2.73804628241285,0.016762422996368,0.256486568346835,-3.02975139103107,"Stable"
"LOC100507513",0.700066006944445,3.85358157986111,2.73701471273914,0.0167956320765675,0.256486568346835,-3.0314990996235,"Stable"
"JPH2",0.986835347222223,7.32348417361111,2.73298104268923,0.0169261059961192,0.256625904141922,-3.03833174160025,"Stable"
"TPTE2P5",0.657243805555556,5.79450184722222,2.73199844528064,0.016958039141344,0.256625904141922,-3.03999585212623,"Stable"
"TRBV7-3",-0.951337506944444,6.06698651041667,-2.73194116854234,0.0169599023774444,0.256625904141922,-3.04009285125249,"Stable"
"GAA",0.857269381944446,6.96491471180556,2.73050513659956,0.0170066825790852,0.256625904141922,-3.04252465863675,"Stable"
"MRPL51",0.947241263888889,5.81515275694444,2.72976506331236,0.0170308404643293,0.256750453870707,-3.04377781158606,"Stable"
"KIAA1211L",0.765487409722221,6.34221853819444,2.72616331312319,0.0171488906222316,0.257086689787865,-3.04987558611473,"Stable"
"POM121L2",0.939750104166667,5.32369506597222,2.72558556967486,0.0171679009162278,0.257086689787865,-3.05085355186664,"Stable"
"AMDHD1",-0.777439708333334,6.51589640972222,-2.72428759648403,0.0172106850893018,0.257086689787865,-3.05305051705931,"Stable"
"SPEF2",-0.887143916666664,6.88133654861111,-2.71809867250154,0.0174161235134837,0.258266122469505,-3.06352294722086,"Stable"
"LRRIQ1",0.796760340277777,6.00112372569444,2.71535249379131,0.0175080473658452,0.258563002931617,-3.06816821384909,"Stable"
"VIPR2",0.899524805555556,6.14718656944444,2.71284880265969,0.0175922673051505,0.258804313101366,-3.07240243411183,"Stable"
"TIMM13",-0.858671652777776,6.67000553472222,-2.71249771459123,0.0176041089085141,0.258812079300238,-3.07299612459172,"Stable"
"CLDN16",0.830438208333334,6.35727253472222,2.70931917866789,0.0177116704261543,0.259725751710709,-3.07837028576047,"Stable"
"TRMT61A",0.820343798611115,7.05511823263889,2.70138575075066,0.0179829449525392,0.259893633478503,-3.09177793184548,"Stable"
"HIP1R",-0.927962805555557,8.14004116666667,-2.69864716056002,0.0180775263646897,0.259893633478503,-3.09640421843131,"Stable"
"CT55",0.767457916666665,6.28832404166667,2.69765941247511,0.018111758756739,0.259893633478503,-3.0980725644519,"Stable"
"RNF113A",-0.856182222222223,8.936670875,-2.69760433504352,0.0181136694367071,0.259893633478503,-3.09816558849664,"Stable"
"RP11-337C18.10",0.74092188888889,4.91846713888889,2.69440983232092,0.0182248264780001,0.259893633478503,-3.10356028864861,"Stable"
"JARID2",-0.933611902777777,11.0479015208333,-2.69377389957059,0.0182470339235378,0.259893633478503,-3.10463404879697,"Stable"
"RHBDD1",0.915726916666669,9.91225755555556,2.69309141318388,0.0182708964440178,0.259893633478503,-3.10578635159699,"Stable"
"TXNDC17",-0.874225125000001,4.5500856875,-2.69248803420354,0.0182920184008628,0.259893633478503,-3.10680503653104,"Stable"
"OR4D1",0.923580027777779,6.04707573611111,2.69036648452838,0.0183664749278881,0.259893633478503,-3.11038644806925,"Stable"
"SUN3",0.867640138888889,5.88345513888889,2.68969575242486,0.0183900759561633,0.259893633478503,-3.11151858800298,"Stable"
"KRT74",0.943502743055555,6.35650374652778,2.68729723365013,0.0184747148363324,0.259893633478503,-3.11556657369746,"Stable"
"VRK2",-0.863589034722223,8.05252386458333,-2.68608709018108,0.018517562437169,0.259893633478503,-3.11760862968695,"Stable"
"PPP3R2",0.744838402777778,6.51745203472222,2.68465985939479,0.0185682210178981,0.259893633478503,-3.12001674494796,"Stable"
"ZNF485",-0.723980500000001,3.45907705555556,-2.68264277081971,0.0186400467266527,0.259893633478503,-3.12341961614082,"Stable"
"TCRBV15S1",0.971295875,7.07959192361111,2.68143169783837,0.0186833014241946,0.259893633478503,-3.12546244537095,"Stable"
"TMUB1",-0.850410374999999,5.15466634027778,-2.67745317712074,0.0188260881933276,0.260160443284386,-3.13217191793069,"Stable"
"CST6",0.799667083333334,6.34201747222222,2.67286355813472,0.0189921284114206,0.260600303008975,-3.13990914747748,"Stable"
"INA",0.984077118055556,4.71999878125,2.66663858419708,0.0192196133758505,0.261206261578372,-3.15039841154046,"Stable"
"E2F8",0.82656888888889,3.745336125,2.66376359452022,0.0193255707106649,0.261206261578372,-3.15524094595477,"Stable"
"SSSCA1",-0.82532775,7.82411447222222,-2.6635309694195,0.0193341689113528,0.261206261578372,-3.15563271869139,"Stable"
"LOC101927972",0.747828930555555,5.99125915972222,2.66231458760546,0.0193791890599721,0.261206261578372,-3.15768114366288,"Stable"
"LHFPL4",0.72503361111111,6.20763372222222,2.66105858479802,0.0194257827645175,0.261206261578372,-3.15979606274521,"Stable"
"RP13-379O24.2",0.916218416666665,5.88102234722222,2.66063455020411,0.01944153771422,0.261206261578372,-3.16051002036886,"Stable"
"SLC12A9",0.991312208333333,4.75505354861111,2.65798414991894,0.0195402952692196,0.261206261578372,-3.16497196201382,"Stable"
"CTAGE15",0.862835777777777,8.20705997222222,2.65730045603127,0.0195658497822033,0.261206261578372,-3.16612278958626,"Stable"
"ALMS1P",-0.95686501388889,5.57772949305556,-2.65527749499995,0.0196416529437292,0.261206261578372,-3.16952753036211,"Stable"
"FAM50B",-0.946394756944446,6.21657479513889,-2.65393445011985,0.0196921365138297,0.261206261578372,-3.17178760187656,"Stable"
"MEIG1",-0.857250090277778,6.60720480208333,-2.65144859183359,0.0197859105735181,0.261554377238974,-3.17597008242063,"Stable"
"KRT9",0.888104208333332,5.68245591666667,2.6511007717011,0.0197990660040367,0.261554377238974,-3.17655521905289,"Stable"
"ZNF322",-0.830223708333336,6.78599279861111,-2.64873020307752,0.0198889538191284,0.261554377238974,-3.1805427325488,"Stable"
"DNAH9",0.823326930555557,5.95409109027778,2.64601387327771,0.0199924404864522,0.261875516196467,-3.18511080208597,"Stable"
"RAB2A",0.954506847222223,8.99225907638889,2.64574749087345,0.0200026172763202,0.261875516196467,-3.18555871876317,"Stable"
"LYSMD1",-0.898294583333333,5.68165173611111,-2.64560505695708,0.020008060844472,0.261875516196467,-3.18579821410901,"Stable"
"ARHGAP39",0.902945569444445,7.13300274305556,2.64101340012092,0.020184319752278,0.263097720030263,-3.19351719059342,"Stable"
"RARA",0.627172770833332,4.27714056597222,2.63900186551243,0.0202620109155381,0.263360091877187,-3.19689773759308,"Stable"
"C8orf76",-0.798460180555556,5.69094970138889,-2.63683955212418,0.0203458498640971,0.263443777949324,-3.20053098464668,"Stable"
"DHRS4",-0.896377118055555,6.94962105902778,-2.63654648304328,0.0203572388962707,0.263443777949324,-3.20102336103454,"Stable"
"LRRC16A",0.738689229166668,5.47597723958333,2.63524773543828,0.0204077844948217,0.263504506285173,-3.20320518687103,"Stable"
"GOLGA5",-0.792417166666667,7.06836897222222,-2.63515630386935,0.0204113474880804,0.263504506285173,-3.2033587771065,"Stable"
"SDHD",-0.986678916666666,8.863689375,-2.63385410333244,0.0204621585750378,0.263508079532028,-3.20554612216359,"Stable"
"VDR",0.917514263888887,6.41370754861111,2.63369610932392,0.0204683317644419,0.263508079532028,-3.20581149146036,"Stable"
"RP11-36B6.1",0.952801833333334,4.86344654166667,2.6333787261245,0.0204807381276423,0.263508079532028,-3.2063445616734,"Stable"
"RWDD3",0.721892694444444,9.11672519444445,2.63180008515378,0.0205425551494626,0.26353395308267,-3.208995780746,"Stable"
"PCP4",0.784516479166666,4.79940574652778,2.63117738899763,0.0205669887630685,0.26353395308267,-3.21004144909364,"Stable"
"ORAI1",0.770160201388889,5.27597784375,2.62535005158647,0.0207970173065716,0.26353395308267,-3.21982410918306,"Stable"
"LOC283484",0.973189555555556,3.449887,2.62485999025618,0.0208164755547334,0.26353395308267,-3.22064655699844,"Stable"
"SAMD14",0.647291104166664,5.61696739930556,2.62396832647609,0.0208519251014274,0.26353395308267,-3.22214289850084,"Stable"
"LINC00115",-0.928142680555557,4.32863184027778,-2.62320481184966,0.0208823264713925,0.26353395308267,-3.22342408685889,"Stable"
"MKLN1",0.878208291666667,7.73602989583333,2.61887758131399,0.0210554418315626,0.26353395308267,-3.23068348739995,"Stable"
"MIR5193",-0.61356990277778,8.65055547916667,-2.61793818644334,0.0210932070120489,0.26353395308267,-3.23225902930117,"Stable"
"LOC102724356",0.766722187499999,6.90904255902778,2.61624360194261,0.0211614984355191,0.26353395308267,-3.23510080808425,"Stable"
"AC091633.3",0.91331023611111,6.90314534027778,2.61534686015699,0.021197723764842,0.26353395308267,-3.23660443631628,"Stable"
"CBLN2",-0.853621236111112,4.88326574305556,-2.61271360346698,0.0213044467188477,0.26353395308267,-3.2410190477982,"Stable"
"LOC100505534",-0.861073138888888,5.61133636111111,-2.61186872803893,0.021338798966655,0.26353395308267,-3.24243522981696,"Stable"
"PDRG1",-0.967575444444444,7.30286613888889,-2.61161103710183,0.0213492872582948,0.26353395308267,-3.24286714888532,"Stable"
"IFNA5",0.733424916666666,3.10690669444444,2.60773765065154,0.0215075422766862,0.26353395308267,-3.24935807995886,"Stable"
"OSGEP",-0.831926361111108,9.06757847222222,-2.60752338444482,0.0215163297051271,0.26353395308267,-3.24971707087068,"Stable"
"ZNF160",-0.837841625,4.9819806875,-2.60698795128899,0.0215383039804827,0.26353395308267,-3.25061412601629,"Stable"
"PPP6R1",-0.639464395833333,7.04327379513889,-2.60517017126423,0.0216130685849539,0.26353395308267,-3.25365925184476,"Stable"
"AKR1C6P",0.926825541666668,6.30278538194444,2.6047331630048,0.0216310800795782,0.26353395308267,-3.25439124260602,"Stable"
"EDRF1",0.979044270833336,7.84689535763889,2.60471079771853,0.0216320022666672,0.26353395308267,-3.25442870371505,"Stable"
"RSF1",0.746496618055557,8.69935246180555,2.60413611440007,0.0216557112508336,0.26353395308267,-3.25539125091123,"Stable"
"TMSB4Y",0.994020180555554,6.81167722916667,2.5993179071407,0.0218554840765172,0.26353395308267,-3.26345920784069,"Stable"
"PIK3C2B",-0.804377930555559,9.28595040972222,-2.59768723387269,0.0219234991224426,0.26353395308267,-3.26618885480808,"Stable"
"CPNE6",0.738497694444445,6.188879875,2.59753270492469,0.0219299551304261,0.26353395308267,-3.2664475038417,"Stable"
"DACH2",0.705477388888889,4.16698190277778,2.59726216464727,0.0219412623725911,0.26353395308267,-3.26690032192259,"Stable"
"GRIA4",0.845393895833333,2.75737828125,2.59646237587732,0.0219747226487401,0.26353395308267,-3.26823890086554,"Stable"
"KLRG2",0.691299111111111,5.97605133333333,2.59623003809745,0.021984452094254,0.26353395308267,-3.26862773661574,"Stable"
"SLC35F1",-0.947480590277778,6.46797035069444,-2.59613714724059,0.0219883431879784,0.26353395308267,-3.26878319433043,"Stable"
"ZNF675",-0.851926486111112,4.53275121527778,-2.59455787451146,0.02205459942591,0.26353395308267,-3.2714259693498,"Stable"
"LIMD1",-0.793001854166667,5.30187955208333,-2.59265660623608,0.0221346213632019,0.263750660279114,-3.2746070217825,"Stable"
"CFB",0.922649097222222,4.92687803472222,2.59115475649076,0.0221980312064526,0.263750660279114,-3.27711936939464,"Stable"
"CYCSP19",0.706540361111109,7.0058495,2.58775961914128,0.0223420274636055,0.263796826111492,-3.28279747399839,"Stable"
"AIFM1",-0.845645291666667,7.93805161805556,-2.58771823631189,0.0223437881850873,0.263796826111492,-3.28286667155389,"Stable"
"PDCD10",-0.941185597222223,9.59961717361111,-2.58714209570629,0.0223683152988703,0.263796826111492,-3.28383002457122,"Stable"
"CASKIN1",-0.845211125000001,9.02492647916667,-2.58577042668605,0.0224268142205809,0.263883089507579,-3.28612333777661,"Stable"
"FAM89B",-0.926188326388888,7.30025210069444,-2.58554852720613,0.0224362917071272,0.263883089507579,-3.28649430466806,"Stable"
"GK2",0.791562027777777,4.02695618055556,2.58301609445324,0.0225447289724148,0.264403274141868,-3.29072737842299,"Stable"
"NDUFB2",-0.996856347222222,7.02376622916667,-2.58172872797509,0.0226000477329032,0.264584796283466,-3.29287884875642,"Stable"
"COL13A1",0.578633055555555,5.95085854166667,2.58122538681389,0.0226217122835692,0.264702961738583,-3.29371996452624,"Stable"
"CCL11",0.710820333333333,5.31754740277778,2.58062727810435,0.0226474819263739,0.26473367222674,-3.29471938655033,"Stable"
"ABCB1",-0.967153166666668,7.5851385,-2.57914908646588,0.0227112921691611,0.265073224317209,-3.29718913770659,"Stable"
"MUC3",0.911906041666666,6.71297902083333,2.57872322211357,0.0227297080735226,0.265152882146815,-3.29790059885331,"Stable"
"GADD45A",0.991019291666666,8.78608820138889,2.57658007318949,0.0228226052753774,0.265463075515289,-3.30148053012031,"Stable"
"DLEU1",-0.731403229166666,6.72692456597222,-2.5756139246212,0.0228646042108018,0.265463075515289,-3.30309413214465,"Stable"
"MIR4458",0.662924847222224,4.62794400694444,2.5742769730817,0.0229228455816914,0.265463075515289,-3.30532675990444,"Stable"
"C10orf82",0.935860708333334,6.35981595138889,2.57398562963203,0.0229355563706693,0.265463075515289,-3.30581324460617,"Stable"
"EIF2AK1",-0.789551236111114,11.8303211458333,-2.57300538562637,0.0229783727724065,0.265463075515289,-3.30744994579934,"Stable"
"ACY1",0.9404156875,5.79382985763889,2.57037454810811,0.0230936688801922,0.266007436708599,-3.3118417953872,"Stable"
"SND1",-0.961062368055556,8.32735330902778,-2.5687759454445,0.0231640007406755,0.266020970291358,-3.314509869428,"Stable"
"LOC643711",0.72642259722222,3.54764896527778,2.56876196462512,0.0231646167520714,0.266020970291358,-3.31453320149628,"Stable"
"TNFRSF8",0.990850652777778,6.53261867361111,2.56704724724619,0.0232402895651194,0.266265347902847,-3.31739456943799,"Stable"
"CRYL1",-0.972814791666667,5.99592335416667,-2.56231581229929,0.0234503370330328,0.267481666449746,-3.32528728258195,"Stable"
"MIA",0.64603251388889,6.85926604861111,2.56164123577358,0.0234804334073526,0.267481666449746,-3.32641225077203,"Stable"
"FAM49B",0.753484486111109,5.51808757638889,2.560079676378,0.0235502461433639,0.267481666449746,-3.32901610003983,"Stable"
"CCDC186",0.855951909722223,3.90865705902778,2.55950992187511,0.0235757681544874,0.267481666449746,-3.32996603911019,"Stable"
"SMYD3",0.704748159722222,6.15062894097222,2.55843026636037,0.0236242044543644,0.267481666449746,-3.33176596625563,"Stable"
"RASL10B",0.840479173611109,6.29733103819444,2.55788870693651,0.0236485365250498,0.267481666449746,-3.33266873845292,"Stable"
"LOC441179",0.780742125000001,5.05907634027778,2.55727554578477,0.023676114892481,0.267596247174109,-3.33369080654083,"Stable"
"BOD1L2",0.772114472222223,6.439158375,2.55521667783703,0.0237689450690523,0.268115575640849,-3.3371222070592,"Stable"
"NANS",-0.751816277777779,8.23423841666667,-2.55418283961107,0.0238156913765953,0.268254690483634,-3.33884496103045,"Stable"
"RFXANK",-0.715727159722224,7.68441917708333,-2.55146968957852,0.0239387930296593,0.268491104670566,-3.34336515057335,"Stable"
"LOC101926907",-0.887745284722223,5.11842557291667,-2.54915277602574,0.0240444032938114,0.268585951972585,-3.34722414644494,"Stable"
"DDX55",0.890473833333333,9.10611413888889,2.54912226710059,0.0240457969607188,0.268585951972585,-3.34727495489991,"Stable"
"LCK",-0.906612909722226,9.42269328125,-2.54887260234247,0.0240572047382334,0.268585951972585,-3.34769073117261,"Stable"
"GRIK1-AS1",0.74919434722222,5.54052097916667,2.54791971395274,0.0241007925795639,0.268708954711164,-3.34927750872097,"Stable"
"NDUFB9",-0.852860527777784,11.5390051111111,-2.5468362433867,0.0241504463580238,0.268708954711164,-3.35108153513141,"Stable"
"GGT1",-0.784027694444445,7.54014950694444,-2.54601452148559,0.0241881705086164,0.268997855398692,-3.35244959601983,"Stable"
"CHRM5",0.95999611111111,4.06968515277778,2.5446500839239,0.0242509358178843,0.269303110567923,-3.35472093656509,"Stable"
"GRTP1",0.889879180555557,6.56869388194444,2.54319637431247,0.0243179808674368,0.269336388533285,-3.35714051161504,"Stable"
"TSR2",-0.918377472222227,10.1075935138889,-2.5409161290578,0.0244235066170856,0.269336388533285,-3.36093500456836,"Stable"
"GRK6",-0.856934833333335,7.14351354166667,-2.54085181083832,0.0244264895571007,0.269336388533285,-3.36104202089417,"Stable"
"MYH2",0.785142527777777,4.19257008333333,2.53996430608815,0.0244676860586311,0.269336388533285,-3.36251862429182,"Stable"
"LINC01120",0.970441611111113,4.62500759722222,2.53930226286905,0.0244984607060922,0.269336388533285,-3.36362001723659,"Stable"
"MIR4784",-0.727500513888888,9.21030846527778,-2.53888739826095,0.0245177644684291,0.269336388533285,-3.36431015601641,"Stable"
"TMED4",-0.973767041666666,3.51386465972222,-2.53882765913808,0.0245205453557604,0.269336388533285,-3.36440953108985,"Stable"
"CTD-2619J13.17",0.936809284722221,6.20097036458333,2.53803877291569,0.0245572970076395,0.269336388533285,-3.36572176890988,"Stable"
"QTRT1",-0.96042301388889,6.73524317361111,-2.53756805592365,0.024579251523258,0.269336388533285,-3.36650470748143,"Stable"
"GLCE",0.981982138888888,8.66619210416667,2.53752834321709,0.0245811046139508,0.269336388533285,-3.36657075933135,"Stable"
"LOC101927792",0.699209819444445,3.81427592361111,2.53640414932296,0.0246336182196846,0.269336388533285,-3.36844044506028,"Stable"
"NFATC2",0.672383500000001,5.93436018055556,2.53583570054958,0.0246602129556798,0.269336388533285,-3.36938576279467,"Stable"
"POLR3A",-0.715954472222222,2.963374125,-2.53575064933628,0.0246641944395596,0.269336388533285,-3.36952719593038,"Stable"
"APOL5",0.994968118055555,5.67146085763889,2.53408013886901,0.0247425216257624,0.269336388533285,-3.37230484460918,"Stable"
"ERVK3-2",0.72064513888889,6.08280588888889,2.53387155721673,0.0247523184894513,0.269336388533285,-3.37265162826864,"Stable"
"CCDC13",0.584303930555556,5.55713086805556,2.5338596727829,0.0247528768017383,0.269336388533285,-3.37267138684564,"Stable"
"GPR162",0.891625868055556,5.92402407291667,2.53326695133798,0.0247807373674457,0.269336388533285,-3.37365678810879,"Stable"
"GNRH1",-0.961886583333336,7.48534052777778,-2.53312541739508,0.0247873945740384,0.269336388533285,-3.37389207906156,"Stable"
"LOC100129935",-0.847032333333334,4.84996890277778,-2.53281933207455,0.0248017975433078,0.269336388533285,-3.3744009131933,"Stable"
"HAO2",0.889240527777778,6.45593418055556,2.53220251970469,0.0248308464511584,0.269336388533285,-3.37542624479397,"Stable"
"XRCC6",-0.818753597222221,10.3413525347222,-2.52855676476764,0.0250032160005093,0.269499260901788,-3.38148515755423,"Stable"
"NBEA",0.780574097222224,5.07872942361111,2.5278076460513,0.0250387767359383,0.269499260901788,-3.38272981625288,"Stable"
"ANP32A-IT1",0.930963111111112,6.278728,2.52751844148497,0.0250525183593595,0.269499260901788,-3.38321030064666,"Stable"
"AC018462.2",0.862191423611112,5.44542830902778,2.52724907035133,0.0250653241391115,0.269499260901788,-3.38365781963889,"Stable"
"TECPR1",-0.770031,4.69842481944444,-2.52441628346161,0.0252003766056651,0.26988447623878,-3.38836323487333,"Stable"
"KMT2B",-0.890662270833333,6.64499163541667,-2.52325967143,0.0252557194481133,0.26988447623878,-3.39028399573049,"Stable"
"C3orf18",-0.868271569444445,6.4440676875,-2.52231914562746,0.0253008091889375,0.26988447623878,-3.3918457201376,"Stable"
"LOC101928580",0.729026694444444,5.56050208333333,2.52224951263949,0.0253041505495466,0.26988447623878,-3.39196133766545,"Stable"
"MIER2",0.818365194444444,6.59521305555556,2.5215833857616,0.0253361363779811,0.26988447623878,-3.39306731786744,"Stable"
"DCLRE1B",0.650724555555555,6.781233875,2.52142679562381,0.0253436611242743,0.26988447623878,-3.39332729453994,"Stable"
"ANKIB1",-0.766064166666667,5.92109740277778,-2.52135832948535,0.0253469518576125,0.26988447623878,-3.39344096306364,"Stable"
"WFS1",-0.755718861111111,5.93741948611111,-2.51921780349964,0.0254500415057877,0.26988447623878,-3.39699424736181,"Stable"
"UBE2R2",0.853169229166665,8.56009789236111,2.51846302910693,0.0254864884676891,0.26988447623878,-3.39824696871841,"Stable"
"LZTR1",-0.606496041666666,7.63675028472222,-2.51843937351388,0.0254876315752369,0.26988447623878,-3.39828622884892,"Stable"
"PCDH15",0.749071055555556,2.74857963888889,2.51819869657014,0.0254992646013643,0.26988447623878,-3.39868566354486,"Stable"
"FLJ38668",0.731300138888888,4.97279583333333,2.51779469751451,0.0255188032512013,0.26988447623878,-3.39935612766973,"Stable"
"RBBP8NL",0.997000243055556,4.45424621180556,2.51592408228965,0.025609460373482,0.26988447623878,-3.40246013514157,"Stable"
"CXorf58",-0.975595597222222,5.09599038194444,-2.51495869896274,0.0256563679371133,0.26988447623878,-3.40406178288353,"Stable"
"PITPNM3",-0.736766333333336,6.45919048611111,-2.51459113141073,0.0256742496553549,0.26988447623878,-3.40467155969664,"Stable"
"LOC400568",0.701017000000001,4.87599730555556,2.51175320838093,0.0258127163044595,0.270000776488713,-3.40937866230681,"Stable"
"AC004941.5",0.693755236111111,6.29760345138889,2.50998221982533,0.0258994900855356,0.270522765954136,-3.41231531409331,"Stable"
"ABHD4",-0.762239770833334,9.99481947569444,-2.50877748134841,0.02595867972386,0.270522765954136,-3.41431266375655,"Stable"
"ABRACL",-0.828416493055554,6.14923460069444,-2.50708559393963,0.0260420234789673,0.270522765954136,-3.41711718803563,"Stable"
"GRIK1-AS2",0.907938888888889,4.85864541666667,2.50644778936556,0.0260735091344816,0.270522765954136,-3.4181742880501,"Stable"
"DCD",0.803382819444446,4.51842017361111,2.50611271922055,0.0260900647942607,0.270522765954136,-3.41872960302196,"Stable"
"ZSWIM3",0.851693819444443,5.55212582638889,2.50591506342359,0.0260998356248361,0.270522765954136,-3.41905716962414,"Stable"
"ZNF337",-0.775116284722223,7.80271239236111,-2.50568166447901,0.02611137790678,0.270522765954136,-3.41944396203731,"Stable"
"LINC00343",0.91745073611111,4.13853442361111,2.50500824741417,0.0261447079871599,0.270522765954136,-3.42055989991694,"Stable"
"EXOC3L1",0.741345472222221,6.90917088888889,2.49951013135687,0.0264183692774061,0.270522765954136,-3.42966766092328,"Stable"
